,Unnamed: 0,name,brand,chipset,chipset_gen,ram,ram_max,vga,storage_type,storage,os,screen_size,screen_revolution,battery,weight,price,screen_width,screen_height
780,374,"Laptop Dell XPS 9530 (Intel® Core ™ i9-13900H, Ram 32GB, SSD 1TB, RTX 4070 8GB, 15.6inch OLED 3.5K)",Dell,Intel,i9,32.0,48.0,nvidia,SSD,1024,Windows 11,15.6,3.5K,86.0,1.86,73990000.0,3456.0,2160.0
781,375,"Laptop Dell XPS 9530 (Intel® Core ™ i9-13900H, Ram 32GB, SSD 1TB, RTX 4060 8GB, 15.6inch OLED 3.5K)",Dell,Intel,i9,32.0,48.0,nvidia,SSD,1024,Windows 11,15.6,3.5K,86.0,1.86,63990000.0,3456.0,2160.0
782,376,Laptop Dell Inspiron 15 3530 71014840 (Core i5-1335U | 8GB | 512GB | MX550 2GB | 15.6 inch FHD | Win 11 | Office | Bạc),Dell,Intel,i5,8.0,12.0,intel,SSD,512,Windows 11,14.0,FHD,41.0,1.62,20990000.0,1920.0,1080.0
783,377,Dell Latitude 7340 71021493 (Core i7-1355U | 16GB | 512GB | Intel Iris Xe | 13.3 inch FHD | Fedora | Xám),Dell,Intel,i7,16.0,24.0,intel,SSD,512,Fedora,13.3,FHD,57.0,1.15,40090000.0,1920.0,1200.0
784,378,Dell Latitude 5440 71021492 (Core i7-1355U | 16GB | 512GB | Intel Iris Xe | 14 inch FHD | Fedora | Xám),Dell,Intel,i7,16.0,24.0,intel,SSD,512,Fedora,14.0,FHD,54.0,1.36,30990000.0,1920.0,1080.0
785,379,Laptop Asus ExpertBook B1 B1402CVA-NK0149W (Core™ i5-1335U | 8GB | 256GB | Intel® UHD Graphics | 14.0inch FHD | Win11 | Đen),Asus,Intel,i5,8.0,12.0,intel,SSD,256,Windows 11,14.0,FHD,42.0,1.46,14990000.0,1920.0,1080.0
786,380,Laptop Asus ExpertBook B1 B1402CVA-NK0157W (Core™ i7-1255U | 8GB | 512GB | Intel® UHD Graphics | 14.0inch FHD | Win11 | Đen),Asus,Intel,i7,8.0,12.0,intel,SSD,512,Windows 11,14.0,FHD,42.0,1.46,18490000.0,1920.0,1080.0
787,381,Laptop Asus ExpertBook B1 B1402CVA-NK0176W (Core™ i5-1335U | 16GB | 512GB | Intel® UHD Graphics | 14.0inch FHD | Win11 | Đen),Asus,Intel,i5,16.0,24.0,intel,SSD,512,Windows 11,14.0,FHD,42.0,1.46,16290000.0,1920.0,1080.0
788,382,Lenovo V15 G3 IAP 82TT00N9VN (Core i5-1235U | 8GB | 512GB | Intel Iris Xe | 15.6 inch FHD | Win 11 | Xám),Lenovo,Intel,i5,8.0,16.0,intel,SSD,512,Windows 11,15.6,FHD,38.0,1.7,13990000.0,1920.0,1080.0
789,383,Laptop Asus ExpertBook B1 B1402CVA-NK0177W (Core™ i7-1255U | 16GB | 512GB | Intel® UHD Graphics | 14.0inch FHD | Win11 | Đen),Asus,Intel,i7,16.0,24.0,intel,SSD,512,Windows 11,14.0,FHD,42.0,1.46,19290000.0,1920.0,1080.0
790,384,Laptop Asus ExpertBook B1 B1402CVA-NK0062W (Core™ i5-1335U | 8GB | 512GB | Intel® UHD Graphics | 14.0inch FHD | Win11 | Đen),Asus,Intel,i5,8.0,12.0,intel,SSD,512,Windows 11,14.0,FHD,42.0,1.46,15490000.0,1920.0,1080.0
791,385,Dell Latitude 9440 71021494 (Intel Core i7-1365U | 16GB | 512GB | Intel Iris Xe | 14 inch QHD | CẢm ứng | Win 11 Pro | Grey),Dell,Intel,i7,16.0,24.0,intel,SSD,512,Windows 11,14.0,QHD,60.0,1.53,66100000.0,2560.0,1600.0
792,386,Lenovo V14 G4 IRU 83A0000NVN (Core i7-1355U | 8GB | 512GB | Intel Iris Xe | 14 inch FHD | No OS | Xám),Lenovo,Intel,i7,8.0,16.0,intel,SSD,512,NoOS,14.0,FHD,38.0,1.43,18990000.0,1920.0,1080.0
793,387,Lenovo V15 G4 IRU 83A1000BVN (Core i3-1315U | 8GB | 256GB | Intel UHD Graphics | 15.6 inch FHD | Non OS | Xám),Lenovo,Intel,i3,8.0,16.0,intel,SSD,256,NoOS,15.6,FHD,38.0,1.65,12390000.0,1920.0,1080.0
794,388,Lenovo V15 G4 IRU 83A1000SVN (Intel Core i3-1315U | 8GB | 256GB | Intel UHD Graphics | 15.6 inch FHD | Win 11 | Xám),Lenovo,Intel,i3,8.0,16.0,intel,SSD,256,Windows 11,15.6,FHD,38.0,1.65,13790000.0,1920.0,1080.0
795,389,"Laptop Dell Inspiron 7430 2in1 (Intel i7-1355U, Ram 16GB,  1TB SSD, 14inch FHD+, Cảm ứng, Platium)",Dell,Intel,i7,16.0,24.0,intel,SSD,1024,Windows 11,14.0,FHD,54.0,1.58,23990000.0,1920.0,1200.0
796,390,HP EliteBook 640 G10 873H2PA (Core i7-1355U | 16GB | 512GB | Intel Iris Xe | 14 inch FHD | Win 11 | Bạc),HP,Intel,i7,16.0,24.0,intel,SSD,512,Windows 11,14.0,FHD,51.0,1.41,27490000.0,1920.0,1080.0
797,391,HP EliteBook 640 G10 873H3PA (Core i7-1355U | 16GB | 512GB | Intel Iris Xe | 14 inch FHD | Cảm ứng | Win 11 | Bạc),HP,Intel,i7,16.0,24.0,intel,SSD,512,Windows 11,14.0,FHD,51.0,1.41,28790000.0,1920.0,1080.0
798,392,Laptop HP Elite x360 1040 G10 876D1PA (Core i7-1355U | 16GB | 512GB | Intel Iris Xe | 14 inch WUXGA | Cảm ứng | Bút cảm ứng | Win 11 Pro | Bạc),HP,Intel,i7,16.0,24.0,intel,SSD,512,Windows 11,14.0,WUXGA,51.0,1.21,47990000.0,1920.0,1200.0
799,393,Laptop Asus ExpertBook B1 B1502CVA-NJ0148W (Core™ i7-1355U | 8GB | 512GB | Intel UHD Graphics | 15.6inch FHD | Win11 | Đen),Asus,Intel,i7,8.0,12.0,intel,SSD,512,Windows 11,15.6,FHD,42.0,1.69,18490000.0,1920.0,1080.0
800,394,HP EliteBook Dragon Fly G4 876F1PA (Core i7-1355U | 16GB | 1TB | Intel Iris Xe | 13.5 inch WUXGA | Cảm ứng | Win 11 Pro | Bạc),HP,Intel,i7,16.0,24.0,intel,SSD,1024,Windows 11,13.5,WUXGA,68.0,0.99,50990000.0,1920.0,1280.0
801,395,Dell Latitude 3420 L3420I5SSDFB (Core i5-1135G7 | 8GB | 256GB | Intel® Iris® Xe Graphics | 14 inch FHD | Fedora | Đen),Dell,Intel,i5,8.0,32.0,intel,SSD,256,Fedora,14.0,FHD,41.0,1.52,17990000.0,1920.0,1080.0
802,396,Laptop Dell Vostro 15 3530 80GG911 (Intel Core i7-1355U | 8GB | 512GB | MX550 2GB | 15.6 inch FHD | Win 11 | Office | Xám),Dell,Intel,i7,8.0,12.0,nvidia,SSD,512,Windows 11,15.6,FHD,54.0,1.9,23990000.0,1920.0,1080.0
803,397,Laptop Asus ExpertBook B5 B5602CVA-L20164W (Core™ i5-1340P | 16GB | 512GB | Intel Iris Xᵉ | 16.0 inch WQUXGA OLED| Win 11 | Đen),Asus,Intel,i5,16.0,40.0,intel,SSD,512,Windows 11,16.0,FHD,84.0,1.5,27490000.0,3840.0,2400.0
804,398,Laptop Asus ExpertBook B5 B5402CVA-KI0229W (Core™ i7-1360P | 16GB | 512GB | Intel Iris Xᵉ | 14.0 inch FHD | Win 11 | Đen),Asus,Intel,i7,16.0,24.0,intel,SSD,512,Windows 11,14.0,FHD,63.0,1.27,28590000.0,1920.0,1080.0
805,399,Laptop Asus ExpertBook B1 B1502CVA-NJ0050W (Core™ i5-1355U | 8GB | 512GB | Intel UHD Graphics | 15.6inch FHD | Win11 | Đen),Asus,Intel,i5,8.0,12.0,intel,SSD,512,Windows 11,15.6,FHD,42.0,1.69,15490000.0,1920.0,1080.0
806,400,Lenovo V14 G4 IRU 83A0000HVN (Core™ i3-1315U | 16GB | 512GB | Intel® UHD Graphics | 14 inch FHD | Non OS | Xám),Lenovo,Intel,i3,16.0,24.0,intel,SSD,512,NoOS,14.0,FHD,38.0,1.43,11690000.0,1920.0,1080.0
807,401,Laptop Asus ExpertBook B1 B1502CBA-NJ1137W (Core™ i5-1235U | 8GB | 512GB | Intel UHD Graphics | 15.6inch FHD | Win11 | Đen),Asus,Intel,i5,8.0,12.0,intel,SSD,512,Windows 11,15.6,FHD,42.0,1.69,14300000.0,1920.0,1080.0
808,402,Lenovo V14 G4 IRU 83A0000TVN (Core™ i3-1315U | 8GB | 512GB | Intel® UHD Graphics | 14 inch FHD | Win 11 | Xám),Lenovo,Intel,i3,8.0,16.0,intel,SSD,512,Windows 11,14.0,FHD,38.0,1.43,11990000.0,1920.0,1080.0
809,403,Acer Aspire 5 A515-58M-951T NX.KQ8SV.001 (Intel Core i9-13900H | 16GB | 512GB | Intel Iris Xe | 15.6 inch FHD | Win 11 | Xám),Acer,Intel,i9,16.0,24.0,intel,SSD,512,Windows 11,15.6,FHD,50.0,1.7,23990000.0,1920.0,1080.0
810,404,Laptop Asus ExpertBook B5 B5402CVA-KI0123W (Core™ i5-1340P | 16GB | 512GB |Intel Iris Xᵉ | 14.0 inch FHD | Win 11 | Đen),Asus,Intel,i5,16.0,24.0,intel,SSD,512,Windows 11,14.0,FHD,63.0,1.27,24590000.0,1920.0,1080.0
811,405,Lenovo V14 G4 IRU 83A00010VN (Core™ i5-1335U | 16GB | 512GB | Intel Iris Xe | 14 inch FHD | Win 11 | Xám),Lenovo,Intel,i5,16.0,24.0,intel,SSD,512,Windows 11,14.0,FHD,38.0,1.43,21990000.0,1920.0,1080.0
812,406,Laptop Lenovo ThinkPad E16 Gen 1 21JN005KVA (Core i5-1335U | 16GB | 512GB | Intel Iris Xe | 16 inch WUXGA | No OS | Đen),Lenovo,Intel,i5,16.0,40.0,intel,SSD,512,NoOS,16.0,WUXGA,47.0,1.81,21890000.0,1920.0,1200.0
813,407,Lenovo ThinkBook 16 G6 IRL 21KH00C0VN (Core™ i5-13500H | 16GB | 512GB | 16inch WUXGA | Win 11 | Xám),Lenovo,Intel,i5,16.0,64.0,intel,SSD,512,Windows 11,16.0,WUXGA,71.0,1.7,20990000.0,1920.0,1200.0
814,408,Lenovo V14 G4 IRU 83A0000MVN (Core™ i5-1335U | 8GB | 512GB | Intel Iris Xe | 14 inch FHD | No OS | Xám),Lenovo,Intel,i5,8.0,16.0,intel,SSD,512,Windows 11,14.0,FHD,38.0,1.43,21990000.0,1920.0,1080.0
815,409,Laptop HP Probook 450 G10 9H1N8PT (Core i5-1335U | 16GB | 512GB | RTX™ 2050 4GB | 15.6 inch FHD | Win 11 | Bạc),HP,Intel,i5,16.0,24.0,nvidia,SSD,512,Windows 11,15.6,FHD,51.0,1.78,26390000.0,1920.0,1080.0
816,410,Laptop Lenovo ThinkPad P14s Gen 4 21HF0054VA (Core i7-1360P | 32GB | 1TB | RTX A500 4GB | 14 inch 2.2K | No OS | Đen),Lenovo,Intel,i7,32.0,48.0,nvidia,SSD,1024,NoOS,14.0,2.2K,52.5,1.34,42990000.0,2240.0,1400.0
817,411,Laptop Lenovo IdeaPad Slim 5 14IAH8 83BF002NVN (Core i5-12450H | 16GB | 512GB | Intel UHD | 14 inch WUXGA | Win 11 | Xám),Lenovo,Intel,i5,16.0,24.0,intel,SSD,512,Windows 11,14.0,WUXGA,56.6,1.46,16990000.0,1920.0,1200.0
818,412,HP ProBook 440 G10 9H8U4PT (Core i5-1335U | 8GB | 512GB | Intel Iris Xe | 14 inch FHD | Win11 | Bạc),HP,Intel,i5,8.0,12.0,intel,SSD,512,Windows 11,14.0,FHD,51.0,1.37,21490000.0,1920.0,1080.0
819,413,HP Probook 450 G10 9H1N4PT (Core i5-1335U | 8GB | 512GB | Intel® UHD Graphics | 15.6 inch FHD | Win 11 | Bạc),HP,Intel,i5,8.0,12.0,intel,SSD,512,Windows 11,15.6,FHD,51.0,1.78,21590000.0,1920.0,1080.0
820,414,Laptop Lenovo ThinkPad E14 Gen 5 21JK006BVN (Core™ i5-1335U | 16GB | 512GB | Intel® Iris® Xe Graphics | 14inch WUXGA | Win 11 | Đen),Lenovo,Intel,i5,16.0,40.0,intel,SSD,512,Windows 11,14.0,WUXGA,47.0,1.53,21590000.0,1920.0,1200.0
821,415,HP Probook 450 G10 9H1N5PT (Core i5-1335U | 16GB | 512GB | Intel® UHD Graphics | 15.6 inch FHD | Win 11 | Bạc),HP,Intel,i5,16.0,24.0,intel,SSD,512,Windows 11,15.6,FHD,51.0,1.78,22590000.0,1920.0,1080.0
822,416,"Laptop Lenovo ThinkPad E16 Gen 1 (Core™ i7-1355U, Ram 16GB, 512GB SSD, Intel Iris Xe,  16 inch WUXGA,  Win 11, Đen)",Lenovo,Intel,i5,16.0,24.0,intel,SSD,512,Windows 11,16.0,WUXGA,47.0,1.97,22990000.0,1920.0,1200.0
823,417,Laptop Asus Vivobook 14X OLED K3405ZF-KM184W  (Core™ i5-12500H | 16GB | 512GB | RTX™ 2050 | 14inch 2.8K OLED  | Win 11 | Bạc),Asus,Intel,i5,16.0,24.0,nvidia,SSD,512,Windows 11,14.0,2.8K,63.0,1.4,25990000.0,2880.0,1800.0
824,418,HP Elitebook 630 G10 9J0B6PT (Core i7-1355U | 8GB | 512GB | Intel UHD Graphics | 13.3 inch FHD | Win 11 | Bạc),HP,Intel,i7,8.0,12.0,intel,SSD,512,Windows 11,13.3,FHD,42.0,1.28,26790000.0,1920.0,1080.0
825,419,Laptop Acer Swift X SFX14-71G-78SY NX.KEVSV.006 (Core™ i7-13700H | 32GB | 1TB | RTX 4050 | 14.5 inch 2.8K OLED 120Hz | Win 11 | Xám),Acer,Intel,i7,32.0,48.0,nvidia,SSD,1024,Windows 11,14.5,2.8K,76.0,1.5,42990000.0,2880.0,1800.0
826,420,HP 240 G10 9H2E4PT (Core i5-1335U | 16GB | 512GB | Intel UHD Graphics | 14.0 inch FHD | Win 11 SL | Bạc),HP,Intel,i5,16.0,24.0,intel,SSD,512,Windows 11,14.0,FHD,41.0,1.47,19590000.0,1920.0,1080.0
827,421,HP 15-fd0237TU 9Q972PA (Core™ i5-1335U | 8GB | 512GB | Iris® Xᵉ Graphics | 15.6 inch FHD | Win11 | Bạc),HP,Intel,i5,8.0,12.0,intel,SSD,512,Windows 11,15.6,FHD,41.0,1.59,18790000.0,1920.0,1080.0
828,422,"Laptop Dell Inspiron 13 5330 (Core i5-1340P, Ram16GB, 512GB SSD, Iris Xe Graphics, 13inh 2.5K, Bạc)",Dell,Intel,i5,16.0,24.0,intel,SSD,512,Windows 11,13.3,2.5K,54.0,1.3,21990000.0,2560.0,1440.0
829,423,"Laptop Dell Inspiron 13 5330 (Core i5-1340P, Ram16GB, 512GB SSD, Iris Xe Graphics, 13inh 2.5K, Vàng Hồng)",Dell,Intel,i5,16.0,24.0,intel,SSD,512,Windows 11,13.3,2.5K,54.0,1.3,21990000.0,2560.0,1440.0
830,424,Dell Latitude 5540 42LT554001 (Intel Core i7-1355U | 8GB | 256GB | Intel Iris Xe | 15.6 inch FHD IPS | Ubuntu),Dell,Intel,i7,8.0,12.0,intel,SSD,256,Fedora,14.0,FHD,42.0,1.6,21990000.0,1920.0,1080.0
831,425,Dell Latitude 7340 XCTO 42LT734002 (Core i7-1355U | 16GB | 256GB | Intel Iris Xe | 13.3 inch FHD+ | Ubuntu | Xám),Dell,Intel,i7,16.0,24.0,intel,SSD,256,Ubuntu,13.3,FHD,57.0,1.15,21990000.0,1920.0,1200.0
832,426,HP Elitebook 630 G10 9J0B7PT (Core i7-1355U | 16GB | 512GB | Intel UHD Graphics | 13.3 inch FHD | Cảm ứng | Win 11 | Bạc),HP,Intel,i7,16.0,24.0,intel,SSD,512,Windows 11,13.3,FHD,42.0,1.28,27490000.0,1920.0,1080.0
833,427,HP 15-fd0235TU 9Q970PA  (Core™ i5-1335U | 16GB | 512GB | Iris® Xᵉ Graphics | 15.6 inch FHD | Win11 | Bạc),HP,Intel,i5,16.0,24.0,intel,SSD,512,Windows 11,15.6,FHD,41.0,1.59,19590000.0,1920.0,1080.0
834,428,Laptop Lenovo ThinkPad X13 Gen 4 21EXS0L500 (Core™ i7-1360P | 16GB | 512GB | Intel Iris Xe | 13.3 inch WUXGA | Win11 Pro | Đen),Lenovo,Intel,i7,16.0,24.0,intel,SSD,512,Windows 11,13.3,WUXGA,41.0,1.12,38890000.0,1920.0,1200.0
835,429,Laptop HP ProBook 440 G10 9H8U3PT (Core i5-1335U | 8GB | 256GB | Intel UHD | 14 inch FHD | Win 11 | Bạc),HP,Intel,i5,8.0,12.0,intel,SSD,256,Windows 11,14.0,FHD,51.0,1.37,20590000.0,1920.0,1080.0
836,430,Laptop Lenovo Yoga 9 2in1 14IMH9 83AC000SVN (Intel® Core™ Ultra 7 155H | 16GB | 1TB | Intel Arc™ Graphics | 14 inch 2.8K OLED 120Hz | Cảm ứng | Win 11 | Office | Xanh) ,Lenovo,Intel,Ultra 7,16.0,24.0,intel,SSD,1024,Windows 11,14.0,2.8K,75.0,1.32,47990000.0,2880.0,1800.0
837,431,Laptop Asus Vivobook 15 X1504ZA NJ517W (Core™ i5-1235U | 16GB | 512GB | Intel UHD Graphics | 15.6inch FHD | Win 11 | Bạc),Asus,Intel,i5,16.0,24.0,intel,SSD,512,Windows 11,15.6,FHD,42.0,1.7,16490000.0,1920.0,1080.0
838,432,Laptop HP ProBook 440 G10 9H8U9PT (Core i7-1355U | 16GB | 512GB | Intel Iris Xe | 14 inch FHD | Win 11 | Bạc),HP,Intel,i7,16.0,24.0,intel,SSD,512,Windows 11,14.0,FHD,51.0,1.37,26090000.0,1920.0,1080.0
839,433,Laptop Asus Vivobook 14 X1404ZA-NK389W (Intel Core i7-1255U | 16GB | 512GB | Intel UHD | 14 inch FHD | Win 11 | Bạc),Asus,Intel,i7,16.0,24.0,intel,SSD,512,Windows 11,14.0,FHD,42.0,1.4,17990000.0,1920.0,1080.0
840,434,Laptop Asus Vivobook 14 X1404ZA-NK386W (Intel Core i3-1215U | 8GB | 512GB | Intel UHD | 14 inch FHD | Win 11 | Xanh),Asus,Intel,i3,8.0,16.0,intel,SSD,512,Windows 11,14.0,FHD,42.0,1.4,11990000.0,1920.0,1080.0
841,435,Lenovo V14 G4 IRU 83A0008WVN (Core™  i5-13420H | 16GB | 512GB | Intel UHD | 14 inch FHD | NoOS | Xám),Lenovo,Intel,i5,16.0,16.0,intel,SSD,512,Windows 11,14.0,FHD,38.0,1.43,14990000.0,1920.0,1080.0
842,436,Laptop Lenovo ThinkPad L14 Gen 4 21H10039VA (Intel Core i5-1340P | 16GB | 512GB | Intel Iris Xe | 14 inch FHD | NoOS | Đen),Lenovo,Intel,i5,16.0,64.0,intel,SSD,512,NoOS,14.0,FHD,46.5,1.4,22990000.0,1920.0,1080.0
843,437,Laptop HP EliteBook Dragon Fly G4 9H8X1PT (Core i7-1355U | 16GB | 1TB | Intel Iris Xe | 13.5 inch WUXGA | Cảm ứng | Win 11 Pro | Xanh),HP,Intel,i7,16.0,24.0,intel,SSD,1024,Windows 11,13.5,WUXGA,68.0,0.99,50990000.0,1920.0,1280.0
844,438,Laptop Lenovo V14 G4 IAH 83FR000UVN  (Core i5-12500H | 16GB | 512GB | Intel Iris Xe | 14 inch FHD | Win 11 | Xám),Lenovo,Intel,i5,16.0,24.0,intel,SSD,512,Windows 11,14.0,FHD,38.0,1.43,13490000.0,1920.0,1080.0
845,439,Laptop Lenovo ThinkPad X13 Gen 4 21EXS0WS00 (Core™ i5-1335U | 16GB | 512GB | Intel Iris Xe | 13.3 inch WUXGA | No OS | Đen),Lenovo,Intel,i5,16.0,24.0,intel,SSD,512,NoOS,13.3,WUXGA,41.0,1.12,30990000.0,1920.0,1200.0
846,440,"Laptop Lenovo Ideapad Pro 5 (Core i5-13500H, Ram 16GB, 1TB SSD, RTX 3050, 16inch 2.5K 120Hz)",Lenovo,Intel,i5,16.0,24.0,nvidia,SSD,1024,Windows 11,16.0,2.5K,75.0,1.95,25990000.0,2560.0,1600.0
847,441,Laptop MSI Prestige 13 AI Evo A1MG 062VN (Intel Core Ultra 7 155H | 32GB | 1TB | Intel Iris Xe Graphics | 13.3inch 2.8K OKED | Win 11 | Xám),MSI,Intel,Ultra 7,32.0,48.0,intel,SSD,1024,Windows 11,13.3,2.8K,75.0,0.99,21990000.0,2880.0,1800.0
848,442,"Laptop Lenovo Ideapad Pro 5 (Core i7-13700H, Ram 16GB, 1TB SSD, RTX 3050, 16inch 2.5K 120Hz)",Lenovo,Intel,i7,16.0,24.0,nvidia,SSD,1024,Windows 11,16.0,2.5K,75.0,1.95,26990000.0,2560.0,1600.0
849,443,Laptop Lenovo ThinkBook 15 G5 IRL 21JDA03KVN (Core i7-1355U| 16GB | 512GB | Iris Xe Graphics | 15.6 inch FHD | No OS | Xám),Lenovo,Intel,i7,16.0,24.0,intel,SSD,512,NoOS,15.6,FHD,45.0,1.7,20990000.0,1920.0,1080.0
850,444,Laptop Asus ExpertBook B1 B1402CVA-NK0104W (Core™ i3-1315U | 8GB | 256GB | Intel® UHD Graphics | 14.0inch FHD | Win11 | Đen),Asus,Intel,i3,8.0,12.0,intel,SSD,256,Windows 11,14.0,FHD,42.0,1.46,11990000.0,1920.0,1080.0
851,445,"Laptop Dell XPS 9530 (Intel® Core ™ i7-13700H, Ram 16GB, SSD 512GB, RTX 4050 6GB, 15.6inch OLED 3.5K)",Dell,Intel,i7,16.0,24.0,nvidia,SSD,512,Windows 11,15.6,3.5K,86.0,1.86,49990000.0,3456.0,2160.0
852,446,"Laptop Dell XPS 9530 (Intel® Core ™ i9-13900H, Ram 32GB, SSD 1TB, Intel Iris Xe Graphics, 15.6inch FHD+)",Dell,Intel,i9,32.0,48.0,intel,SSD,1024,Windows 11,15.6,FHD,86.0,1.86,47990000.0,1920.0,1200.0
853,447,"Laptop Dell XPS 9530 (Intel® Core ™ i7-13700H, Ram 16GB, SSD 512GB, RTX 4060 8GB, 15.6inch OLED 3.5K)",Dell,Intel,i7,16.0,24.0,nvidia,SSD,512,Windows 11,15.6,3.5K,86.0,1.86,52990000.0,3456.0,2160.0
854,448,"Laptop Dell XPS 9530 (Intel® Core ™ i9-13900H, Ram 64GB, SSD 2TB, RTX 4070 8GB, 15.6inch OLED 3.5K)",Dell,Intel,i9,64.0,96.0,nvidia,SSD,2048,Windows 11,15.6,3.5K,86.0,1.86,70990000.0,3456.0,2160.0
855,449,"Laptop Dell XPS 9530 (Intel® Core ™ i9-13900H, Ram 16GB, SSD 512GB, RTX 4070 8GB, 15.6inch FHD+)",Dell,Intel,i9,16.0,24.0,nvidia,SSD,512,Windows 11,15.6,FHD,86.0,1.86,61990000.0,1920.0,1200.0
856,450,"Laptop Dell XPS 9530 (Intel® Core ™ i9-13900H, Ram 64GB, SSD 4TB, RTX 4070 8GB, 15.6inch OLED 3.5K)",Dell,Intel,i9,64.0,96.0,nvidia,SSD,4096,Windows 11,15.6,3.5K,86.0,1.86,75990000.0,3456.0,2160.0
857,451,"Laptop Dell XPS 9530 (Intel® Core ™ i7-13700H, Ram 32GB, SSD 1TB, RTX 4050 6GB, 15.6inch FHD+)",Dell,Intel,i7,32.0,48.0,nvidia,SSD,1024,Windows 11,15.6,FHD,86.0,1.86,48990000.0,1920.0,1200.0
858,452,Laptop Lenovo IdeaPad Slim 3 15IRH8 83EM003FVN (Core™ i7-13620H | 16GB | 1TB | 15.6 inch FHD | Win 11 | Xám),Lenovo,Intel,i7,16.0,24.0,intel,SSD,1024,Windows 11,15.6,FHD,47.0,1.62,20990000.0,1920.0,1080.0
859,453,Laptop Asus Zenbook Duo OLED UX8406MA-PZ142W (Core™ Ultra 9 185H | 32GB | 1TB | Intel® Arc™ Graphics | 14.0inch 3K OLED 120Hz | Bút cảm ứng | Bàn phím | Win 11 | Xám),Asus,Intel,Ultra 9,32.0,48.0,intel,SSD,1024,Windows 11,14.0,3K,75.0,1.65,59990000.0,2880.0,1800.0
860,454,Laptop Dell Inspiron 5640 N6I7512W1 (Core i7-150U | 16GB | 1TB | MX570A 2GB | 16 inch 2.5K | Win 11 | Office | Xanh),Dell,Intel,i7,16.0,24.0,nvidia,SSD,1024,Windows 11,16.0,2.5K,54.0,1.87,21990000.0,2560.0,1600.0
861,455,Laptop Lenovo ThinkPad X1 Carbon Gen 12 21KCS00Y00 (Ultra 7 155H | 16GB | 512GB | Intel Arc Graphics | 14.0inch WUXGA | Win 11 Pro | Đen),Lenovo,Intel,Ultra 7,16.0,24.0,intel,SSD,512,Windows 11,14.0,WUXGA,57.0,1.08,53490000.0,1920.0,1200.0
862,456,Laptop Dell Inspiron 5640 N6I5419W1 (Core™ i5-1334U | 16GB | 512GB | Intel Iris Xe Graphics | 16 inch FHD+ | Win 11 | Office | Xanh),Dell,Intel,i5,16.0,24.0,intel,SSD,512,Windows 11,16.0,FHD,54.0,1.87,21990000.0,1920.0,1200.0
863,457,Laptop Asus Vivobook 14 OLED A1405VA-KM257W  (Core™ i5-13500H | 16GB | 512GB | Intel Iris Xᵉ Graphics | 14.0inch 2.8K OLED | Win 11 | Đen),Asus,Intel,i5,16.0,24.0,intel,SSD,512,Windows 11,14.0,2.8K,50.0,1.6,20990000.0,2880.0,1800.0
864,458,Laptop Lenovo IdeaPad Slim 3 14IAH8 83EQ0009VN (Intel Core i5-12450H | 16GB | 1TB | Intel UHD | 14 inch FHD | Win 11 | Xám),Lenovo,Intel,i5,16.0,24.0,intel,SSD,1024,Windows 11,15.6,FHD,47.0,1.37,16490000.0,1920.0,1080.0
865,459,Laptop Lenovo ThinkPad X1 Carbon Gen 12 21KCS00X00 (Ultra 7 155H | 32GB | 512GB | Intel Arc Graphics | 14.0inch WUXGA | Win 11 Pro | Đen),Lenovo,Intel,Ultra 7,32.0,48.0,intel,SSD,512,Windows 11,14.0,WUXGA,57.0,1.08,56990000.0,1920.0,1200.0
866,460,Laptop Dell Vostro 3530 80GG92 (Core i3-1305U | 8GB | 256GB | Intel UHD | 15.6 inch FHD | Win 11 | Office | Xám),Dell,Intel,i3,8.0,12.0,intel,SSD,256,Windows 11,15.6,FHD,41.0,1.66,15290000.0,1920.0,1080.0
867,0,Laptop Asus TUF Gaming A15 FA507NU-LP131W (Ryzen™ 5-7535HS | 16GB | 1TB | RTX 4050 6GB | 15.6inch FHD 144Hz | Win 11 | Xám),Asus,AMD,Ryzen 5,16.0,32.0,nvidia,SSD,1024,Windows 11,15.6,FHD,90.0,2.2,29490000.0,1920.0,1080.0
868,1,Laptop Asus TUF Gaming A15 FA507UV-LP090W (Ryzen™ 9-8945HS | 16GB | 512GB | RTX™ 4060 8GB | 15.6inch FHD 144Hz | Win 11 | Xám),Asus,AMD,Ryzen 9,16.0,32.0,nvidia,SSD,512,Windows 11,15.6,FHD,90.0,2.2,38990000.0,1920.0,1080.0
869,2,Laptop Asus TUF Gaming A15 FA506NC-HN011W (Ryzen™ 5-7535HS | 8GB | 512GB | RTX™ 3050 4GB | 15.6inch FHD 144Hz | Win 11 | Đen),Asus,AMD,Ryzen 5,8.0,32.0,nvidia,SSD,512,Windows 11,15.6,FHD,48.0,2.2,21990000.0,1920.0,1080.0
870,3,Laptop MSI Katana A15 AI B8VF 419VN (AMD Ryzen 7-8840H | 16GB | 512GB | RTX 4060  | 15.6 inch FHD 144Hz | Win 11 | Đen),MSI,AMD,Ryzen 7,16.0,64.0,nvidia,SSD,512,Windows 11,15.6,FHD,53.5,2.25,30990000.0,1920.0,1080.0
871,4,Laptop MSI Thin A15 B7UC 026VN (Ryzen 5-7535HS | 8GB | 512GB | RTX 3050 | 15.6 inch FHD 144Hz | Win 11 | Xám),MSI,AMD,Ryzen 5,8.0,12.0,nvidia,SSD,512,Windows 11,15.6,FHD,52.4,1.86,20990000.0,1920.0,1080.0
